houseid,property_type,beds,baths,sqft,lot_size,year_built,zipcode,latitude,longitude,list_price
517,Townhouse,3.0,3.0,3137.0,3267.0,1979.0,77024,29.7490493,-95.5270647,725000
518,Townhouse,3.0,2.5,2512.0,11754.0,1985.0,77019,29.7440254,-95.4131522,545000
521,Townhouse,2.0,1.5,1024.0,516.0,1976.0,77072,29.6925884,-95.5944611,129900
522,Townhouse,2.0,2.5,1640.0,518313.0,1984.0,77036,29.7155128,-95.5171878,162000
523,Townhouse,3.0,3.5,2443.0,1599.0,2019.0,77003,29.7457091,-95.3487973,579950
525,Townhouse,3.0,2.5,2125.0,2844.0,2010.0,77489,29.6051201,-95.5079151,230000
527,Townhouse,3.0,2.5,2278.0,2001.0,2003.0,77040,29.8555825,-95.507479,273000
528,Townhouse,2.0,2.5,2945.0,2200.0,1983.0,77058,29.536365,-95.0851767,426396
530,Townhouse,3.0,2.5,1274.0,1409.0,2022.0,77379,30.041695,-95.491151,245000
531,Townhouse,3.0,2.5,2619.0,1400.0,1999.0,77006,29.7527747,-95.3938608,524900
532,Townhouse,2.0,1.5,1133.0,440793.0,1974.0,77092,29.8517286,-95.4823893,70000
534,Townhouse,3.0,3.5,2555.0,1688.0,2022.0,77009,29.8125076,-95.3870228,604900
535,Townhouse,3.0,3.5,2604.0,1715.0,2022.0,77009,29.8126746,-95.3869791,604900
537,Townhouse,2.0,2.5,1200.0,106093.0,1978.0,77042,29.744897,-95.572712,138000
539,Townhouse,3.0,2.5,2016.0,1320.0,1982.0,77024,29.7747146,-95.5322426,298500
540,Townhouse,1.0,1.5,924.0,54785.0,1981.0,77054,29.6869445,-95.3948449,125000
541,Townhouse,3.0,3.0,1658.0,1165.0,1978.0,77024,29.7794384,-95.5337589,382550
544,Townhouse,2.0,2.5,1834.0,1350.0,1999.0,77007,29.7673237,-95.4010141,447000
545,Townhouse,3.0,1.0,1476.0,6000.0,1948.0,77008,29.8123902,-95.3972027,475000
547,Townhouse,3.0,2.0,1701.0,1863.0,1978.0,77024,29.7655182,-95.5552708,304999
549,Townhouse,4.0,2.5,2144.0,150124.0,1970.0,77079,29.7801417,-95.6117944,270000
550,Townhouse,2.0,2.5,1740.0,708103.0,1983.0,77042,29.7583836,-95.5786393,209000
552,Townhouse,2.0,2.5,1968.0,1220.0,1999.0,77019,29.7569429,-95.3916833,450000
554,Townhouse,3.0,2.5,1440.0,112492.0,1970.0,77024,29.7728335,-95.5531402,299000
555,Townhouse,3.0,2.5,1104.0,1849.0,1972.0,77078,29.853848,-95.284227,114900
556,Townhouse,3.0,3.5,3317.0,2100.0,2014.0,77019,29.7548701,-95.3968263,649000
560,Townhouse,3.0,2.5,1906.0,2655.0,2015.0,77066,29.9440933,-95.4955123,237000
561,Townhouse,3.0,3.5,2680.0,2646.0,2005.0,77006,29.7386441,-95.3859367,550000
562,Townhouse,3.0,2.5,2910.0,2500.0,1998.0,77007,29.7657825,-95.4118976,650000
563,Townhouse,2.0,1.5,1272.0,130514.0,2009.0,77034,29.635884,-95.238728,158999
564,Townhouse,3.0,3.5,2348.0,1613.0,2005.0,77007,29.7795237,-95.4203018,469500
566,Townhouse,3.0,3.5,3038.0,2734.0,2013.0,77030,29.7081979,-95.405506,855000
569,Townhouse,3.0,2.5,1864.0,1750.0,2021.0,77433,29.9157676,-95.6907827,359995
570,Townhouse,1.0,1.5,768.0,161299.0,1980.0,77099,29.6666041,-95.5657151,78000
571,Townhouse,4.0,3.0,2779.0,3988.0,1980.0,77024,29.7477275,-95.5288596,550000
572,Townhouse,2.0,2.0,1920.0,1366.0,1995.0,77006,29.745171,-95.3852329,350000
574,Townhouse,2.0,2.5,1600.0,677039.0,1984.0,77054,29.6861432,-95.3810523,200000
576,Townhouse,3.0,2.5,1912.0,2500.0,2021.0,77011,29.7466346,-95.3216235,409990
579,Townhouse,3.0,3.5,2808.0,1846.0,1999.0,77006,29.7453381,-95.3845072,679000
580,Townhouse,2.0,2.5,1657.0,1575.0,1977.0,77024,29.7618085,-95.5508626,285000
582,Townhouse,4.0,2.0,1514.0,14096.0,1956.0,77080,29.8055766,-95.5141444,600000
585,Townhouse,2.0,2.0,980.0,124509.0,1980.0,77036,29.685898,-95.540777,120000
587,Townhouse,2.0,3.5,2921.0,1600.0,1999.0,77006,29.7450908,-95.3802077,849000
589,Townhouse,3.0,2.5,3065.0,1668.0,2008.0,77345,30.0319773,-95.1714924,346000
591,Townhouse,3.0,2.5,1729.0,2036.0,2006.0,77072,29.6915194,-95.6128215,219900
592,Townhouse,4.0,3.0,2420.0,1553.0,1979.0,77024,29.7747146,-95.5322426,445000
594,Townhouse,4.0,4.5,3940.0,,1972.0,77024,29.7809342,-95.4627507,699000
597,Townhouse,3.0,3.5,3144.0,2234.0,2015.0,77042,29.7424195,-95.5728246,419000
599,Townhouse,3.0,3.5,3333.0,3210.0,1992.0,77019,29.7438401,-95.413325,899000
601,Townhouse,3.0,3.5,1780.0,,2023.0,77051,29.6623801,-95.3677435,350000
602,Townhouse,3.0,3.5,1780.0,36795.0,2023.0,77051,29.6623801,-95.3677435,350000
603,Townhouse,3.0,3.5,1780.0,,2023.0,77051,29.6623801,-95.3677435,350000
604,Townhouse,3.0,3.5,1780.0,36795.0,2023.0,77051,29.6623801,-95.3677435,350000
606,Townhouse,3.0,3.5,1780.0,,2023.0,77051,29.6623801,-95.3677435,350000
607,Townhouse,3.0,3.5,1780.0,,2023.0,77051,29.6623801,-95.3677435,350000
610,Townhouse,3.0,3.5,3457.0,2316.0,1999.0,77027,29.752813,-95.453622,545000
612,Townhouse,1.0,1.5,960.0,770.0,1980.0,77036,29.6953452,-95.5544577,108000
614,Townhouse,3.0,2.5,1945.0,1945.0,2012.0,77091,29.8416819,-95.4158197,268000
622,Townhouse,2.0,2.0,2102.0,1859.0,2001.0,77002,29.745198,-95.368886,399000
624,Townhouse,3.0,2.5,1667.0,,2022.0,77433,29.881334,-95.725845,274490
628,Townhouse,2.0,2.0,1579.0,4840.0,2021.0,77346,29.958911,-95.179909,329900
629,Townhouse,3.0,2.5,1845.0,1740.0,2022.0,77026,29.781515,-95.338082,399900
631,Townhouse,3.0,3.5,2822.0,1773.0,2008.0,77006,29.7330119,-95.4002466,675000
632,Townhouse,2.0,1.5,1341.0,,1980.0,77063,29.7231226,-95.534905,149900
637,Townhouse,2.0,2.5,2023.0,2250.0,2004.0,77082,29.729588,-95.639892,250000
639,Townhouse,2.0,1.5,1216.0,63678.0,1975.0,77061,29.6759294,-95.2871792,104000
640,Townhouse,3.0,3.5,2575.0,1994.0,2006.0,77007,29.7703358,-95.4206449,510000
642,Townhouse,3.0,3.5,2294.0,1735.0,2022.0,77006,29.7522313,-95.3955707,749000
647,Townhouse,2.0,2.5,1331.0,477880.0,1979.0,77069,29.9919236,-95.5115831,155000
649,Townhouse,7.0,7.0,5383.0,26804.0,1951.0,77004,29.710865,-95.3694606,950000
650,Townhouse,2.0,2.0,1751.0,1549.0,2004.0,77019,29.7557628,-95.3771337,359900
652,Townhouse,3.0,2.0,2489.0,1543.0,2004.0,77007,29.7702286,-95.4054699,389000
653,Townhouse,3.0,2.5,2045.0,2225.0,2018.0,77433,29.9164837,-95.6902602,399000
654,Townhouse,3.0,2.0,1240.0,5250.0,1930.0,77003,29.7575898,-95.342027,370000
655,Townhouse,3.0,3.5,2381.0,2000.0,2022.0,77055,29.7866427,-95.4431903,796394
660,Townhouse,2.0,1.0,852.0,6250.0,1940.0,77009,29.812132,-95.3531362,275000
661,Townhouse,2.0,2.5,1460.0,1750.0,1977.0,77077,29.7519559,-95.585175,198000
663,Townhouse,3.0,3.0,2200.0,200302.0,1972.0,77024,29.7811323,-95.462658,393000
664,Townhouse,3.0,2.5,1855.0,1705.0,2022.0,77091,29.8569973,-95.4298598,324900
665,Townhouse,3.0,2.5,3170.0,2812.0,1975.0,77063,29.7499123,-95.5382458,399000
666,Townhouse,2.0,1.5,1254.0,1270.0,1978.0,77082,29.7316765,-95.6353479,166999
668,Townhouse,3.0,3.5,3007.0,1639.0,2007.0,77004,29.7242339,-95.3823913,579000
671,Townhouse,3.0,4.0,3406.0,3722.0,1976.0,77056,29.7588283,-95.4625779,899000
675,Townhouse,2.0,2.5,1428.0,58853.0,1973.0,77056,29.7305991,-95.4760198,270000
676,Townhouse,3.0,3.5,2001.0,,2022.0,77007,29.7753796,-95.4037514,552000
677,Townhouse,3.0,3.5,2065.0,1573.0,2022.0,77007,29.7753806,-95.4036691,585000
678,Townhouse,3.0,3.5,2001.0,,2022.0,77007,29.7753791,-95.4037926,559000
679,Townhouse,2.0,1.0,888.0,4000.0,1936.0,77004,29.7350609,-95.3496639,220000
680,Townhouse,2.0,1.5,1196.0,64329.0,1975.0,77036,29.6854908,-95.5384508,119900
682,Townhouse,3.0,3.5,3837.0,2003.0,1982.0,77056,29.750544,-95.476024,752000
685,Single Family Residential,5.0,3.0,2697.0,6696.0,2001.0,77039,29.9177665,-95.3324318,299550
686,Single Family Residential,3.0,2.0,2185.0,7674.0,2006.0,77494,29.7196417,-95.8073065,360000
689,Single Family Residential,4.0,3.5,3250.0,3070.0,2002.0,77055,29.7952704,-95.4957041,715000
690,Single Family Residential,3.0,3.5,2560.0,2654.0,2015.0,77004,29.7394401,-95.3638707,499000
695,Single Family Residential,4.0,2.5,2378.0,11994.0,1963.0,77018,29.8391539,-95.4553658,762000
701,Single Family Residential,4.0,3.5,3074.0,11520.0,1982.0,77069,29.9930041,-95.5175055,462000
702,Single Family Residential,4.0,3.0,3066.0,10200.0,1970.0,77070,29.9730763,-95.580292,390000
703,Single Family Residential,4.0,2.5,1925.0,7044.0,2015.0,77021,29.7032013,-95.3385403,340000
704,Single Family Residential,3.0,2.0,1486.0,5958.0,2013.0,77433,29.8964463,-95.7221051,282000
706,Single Family Residential,3.0,3.5,2742.0,2765.0,2019.0,77021,29.701222,-95.3507184,365000
707,Single Family Residential,4.0,2.5,2593.0,9450.0,1969.0,77079,29.7762615,-95.5753206,575000
708,Single Family Residential,3.0,2.0,1404.0,6300.0,1955.0,77016,29.877987,-95.2949233,185000
709,Single Family Residential,3.0,2.0,2327.0,8400.0,1959.0,77035,29.6611366,-95.4668474,395000
710,Single Family Residential,3.0,2.5,2306.0,5527.0,2008.0,77089,29.5802772,-95.19721,360000
711,Single Family Residential,3.0,2.5,1727.0,2635.0,2021.0,77045,29.639007,-95.4457795,354000
712,Single Family Residential,4.0,3.5,3254.0,8120.0,1981.0,77055,29.7859281,-95.4859328,749900
713,Single Family Residential,3.0,2.0,2237.0,5175.0,2008.0,77494,29.699928,-95.8023228,385000
714,Single Family Residential,3.0,1.5,2040.0,5000.0,1938.0,77019,29.7444115,-95.4136933,775000
715,Single Family Residential,3.0,3.0,2315.0,2155.0,2015.0,77055,29.8018643,-95.4957449,465000
717,Single Family Residential,4.0,2.5,2477.0,5611.0,2005.0,77067,29.9636635,-95.4532307,269900
719,Single Family Residential,4.0,5.0,5855.0,16465.0,2014.0,77055,29.7902564,-95.5103741,2400000
720,Single Family Residential,4.0,2.5,2320.0,12160.0,2021.0,77075,29.6417879,-95.2473087,365000
721,Single Family Residential,3.0,1.0,1299.0,7809.0,1960.0,77076,29.8515868,-95.4003565,325000
722,Single Family Residential,4.0,2.5,1986.0,4986.0,2012.0,77338,30.028287,-95.3782308,220000
726,Single Family Residential,4.0,2.5,2414.0,10750.0,1968.0,77073,30.0280487,-95.4104611,129000
730,Single Family Residential,3.0,2.5,1562.0,4200.0,1983.0,77053,29.5937314,-95.4707496,203000
732,Single Family Residential,4.0,2.5,2624.0,9590.0,1969.0,77008,29.7975743,-95.4304576,924900
733,Single Family Residential,3.0,2.0,1620.0,6960.0,1965.0,77092,29.8457628,-95.4751802,297000
734,Single Family Residential,3.0,2.0,1316.0,12089.0,1982.0,77375,30.0441834,-95.6069689,177000
735,Single Family Residential,4.0,3.5,2800.0,6100.0,2015.0,77023,29.7352871,-95.3346892,650000
736,Single Family Residential,3.0,2.5,2393.0,6433.0,1992.0,77084,29.8157289,-95.6977196,375000
738,Single Family Residential,5.0,3.0,3639.0,12000.0,1930.0,77005,29.7146409,-95.4296728,2350000
741,Single Family Residential,4.0,3.0,3080.0,16239.0,2004.0,77494,29.7035459,-95.7840184,575000
745,Single Family Residential,4.0,2.5,2513.0,5946.0,2005.0,77047,29.6062494,-95.3715866,259900
748,Single Family Residential,3.0,2.5,2169.0,7386.0,1979.0,77083,29.694905,-95.6617559,289000
752,Single Family Residential,3.0,2.5,2246.0,4352.0,1985.0,77055,29.8000436,-95.487469,470000
753,Single Family Residential,3.0,2.5,1512.0,2508.0,2022.0,77048,29.617695,-95.35234,295000
756,Single Family Residential,3.0,2.0,2288.0,10560.0,1965.0,77008,29.7986094,-95.4303441,765000
757,Single Family Residential,3.0,2.0,1258.0,5138.0,2012.0,77073,30.0268045,-95.3858777,185000
758,Single Family Residential,3.0,2.5,1512.0,2508.0,2022.0,77048,29.617789,-95.352469,293000
760,Single Family Residential,3.0,2.0,1694.0,7560.0,1978.0,77083,29.7034848,-95.6668101,265000
761,Single Family Residential,3.0,1.0,1262.0,6270.0,1955.0,77017,29.6959385,-95.2492081,219900
762,Single Family Residential,4.0,5.5,5436.0,9110.0,1980.0,77019,29.7592656,-95.4088812,2395000
763,Single Family Residential,3.0,2.5,1512.0,2508.0,2022.0,77048,29.617499,-95.352576,293000
768,Single Family Residential,3.0,3.0,2441.0,2688.0,2022.0,77043,29.79238,-95.5724864,554995
770,Single Family Residential,3.0,3.0,1824.0,6325.0,2018.0,77022,29.8182953,-95.390035,425000
772,Single Family Residential,3.0,1.5,1291.0,5000.0,1930.0,77007,29.7709722,-95.3716479,415000
775,Single Family Residential,3.0,3.5,3284.0,2500.0,2013.0,77019,29.7476873,-95.4045031,899900
777,Single Family Residential,4.0,2.0,2043.0,8165.0,1957.0,77034,29.6415028,-95.2327439,269900
781,Single Family Residential,4.0,2.0,1224.0,,1946.0,77021,29.6878734,-95.352762,260000
783,Single Family Residential,7.0,4.0,1922.0,7500.0,1936.0,77023,29.7429509,-95.3362112,299000
786,Single Family Residential,3.0,2.0,1352.0,4412.0,2020.0,77048,29.6373849,-95.3219919,239999
787,Single Family Residential,4.0,3.5,3388.0,9463.0,1998.0,77450,29.7244902,-95.7566031,589950
788,Single Family Residential,3.0,2.0,1859.0,5750.0,2003.0,77407,29.6629483,-95.7263417,297000
789,Single Family Residential,3.0,2.0,1136.0,6551.0,1978.0,77339,30.0695178,-95.2045534,200000
790,Single Family Residential,3.0,2.5,2136.0,1835.0,,77009,29.807853,-95.3561447,449900
792,Single Family Residential,3.0,3.5,2509.0,1875.0,2016.0,77081,29.7208983,-95.4654227,495000
794,Single Family Residential,4.0,3.5,2565.0,6160.0,2022.0,77092,29.8281445,-95.4895629,479900
796,Single Family Residential,3.0,2.5,1840.0,,2022.0,77018,29.8220049,-95.3954174,479000
797,Single Family Residential,2.0,1.0,1100.0,5000.0,1940.0,77026,29.789863,-95.3293441,249000
798,Single Family Residential,3.0,2.0,1540.0,5250.0,1978.0,77071,29.6421554,-95.5128818,275000
800,Single Family Residential,4.0,2.5,2628.0,12000.0,1978.0,77068,30.0018287,-95.4905006,379000
803,Single Family Residential,3.0,2.0,1306.0,7150.0,1968.0,77396,29.9354188,-95.2810434,180000
804,Single Family Residential,4.0,3.0,2935.0,,2022.0,77459,29.57092,-95.516071,449310
811,Single Family Residential,3.0,3.5,2200.0,3258.0,2022.0,77011,29.7467552,-95.3207165,615000
812,Single Family Residential,3.0,2.0,1786.0,6300.0,1979.0,77084,29.8573223,-95.6551204,269000
813,Single Family Residential,3.0,2.5,1450.0,7370.0,1973.0,77053,29.6009865,-95.4526575,240000
816,Single Family Residential,3.0,2.5,1807.0,5500.0,2006.0,77379,30.0712983,-95.5232032,270000
817,Single Family Residential,3.0,2.0,1861.0,5000.0,1930.0,77009,29.7829262,-95.3528542,470000
820,Single Family Residential,4.0,2.0,1972.0,6825.0,1982.0,77084,29.8718601,-95.6379454,288000
821,Single Family Residential,3.0,2.5,2335.0,6160.0,1999.0,77339,30.0430488,-95.2288174,335000
822,Single Family Residential,3.0,2.5,1839.0,2396.0,2022.0,77008,29.790207,-95.438956,579900
823,Single Family Residential,4.0,2.5,1776.0,3681.0,2006.0,77083,29.6996017,-95.6340685,275000
827,Single Family Residential,4.0,2.0,1603.0,7020.0,1960.0,77045,29.6318002,-95.4164882,240000
828,Single Family Residential,3.0,1.5,1464.0,7485.0,1967.0,77016,29.8646676,-95.3149474,229900
829,Single Family Residential,3.0,2.0,2003.0,7150.0,1948.0,77004,29.7190567,-95.3632466,499999
830,Single Family Residential,4.0,3.0,2620.0,7665.0,1993.0,77065,29.9114618,-95.6068308,395000
833,Single Family Residential,3.0,2.5,2795.0,6000.0,1987.0,77005,29.7081627,-95.4424432,1299000
834,Single Family Residential,3.0,3.5,1900.0,,2022.0,77026,29.7779311,-95.3493105,404990
837,Single Family Residential,4.0,2.0,1905.0,6007.0,1982.0,77083,29.70047,-95.671392,259000
838,Single Family Residential,4.0,3.5,3530.0,2924.0,1973.0,77027,29.7551661,-95.4529079,798000
839,Single Family Residential,3.0,3.5,2646.0,2181.0,2012.0,77008,29.8081303,-95.4280538,430000
841,Single Family Residential,3.0,2.0,1680.0,7626.0,1963.0,77015,29.7914525,-95.1765887,195000
843,Single Family Residential,4.0,3.0,3167.0,8695.0,1964.0,77061,29.6662069,-95.2858693,395000
846,Single Family Residential,3.0,2.0,2138.0,7704.0,2002.0,77044,29.9258625,-95.1735228,319900
847,Single Family Residential,3.0,2.0,1466.0,8100.0,1979.0,77041,29.8657002,-95.5707733,290000
848,Single Family Residential,3.0,2.5,2038.0,4630.0,2010.0,77047,29.6189502,-95.4085889,259000
850,Single Family Residential,5.0,5.0,4607.0,18861.0,2001.0,77339,30.0337678,-95.1806227,825000
852,Single Family Residential,3.0,2.0,1656.0,9600.0,1969.0,77049,29.8377559,-95.1871429,170000
854,Single Family Residential,3.0,2.5,1894.0,4642.0,2021.0,77048,29.622234,-95.3496967,307500
855,Single Family Residential,3.0,2.5,1769.0,6820.0,1955.0,77018,29.8134162,-95.4210994,549900
856,Single Family Residential,4.0,2.0,2170.0,8689.0,1965.0,77096,29.6764737,-95.5013994,369000
857,Single Family Residential,4.0,2.5,2484.0,7425.0,1973.0,77077,29.7372673,-95.6370479,335000
859,Single Family Residential,4.0,2.5,2150.0,2714.0,2004.0,77034,29.6191043,-95.2078904,269900
860,Single Family Residential,5.0,4.5,4525.0,12640.0,1939.0,77021,29.7100404,-95.3451807,755000
861,Single Family Residential,3.0,2.0,1464.0,6327.0,1953.0,77029,29.7612408,-95.2720756,192000
862,Single Family Residential,2.0,1.0,1056.0,5200.0,1930.0,77009,29.7948647,-95.3829333,549500
865,Single Family Residential,3.0,3.5,1980.0,1750.0,2014.0,77008,29.811924,-95.4002218,429950
866,Single Family Residential,3.0,3.5,1821.0,3011.0,2023.0,77091,29.8490295,-95.4543528,389900
867,Single Family Residential,3.0,3.5,1821.0,2896.0,2023.0,77091,29.849326,-95.4543771,389900
868,Single Family Residential,3.0,3.5,1821.0,2781.0,2023.0,77091,29.8496985,-95.4542765,389900
869,Single Family Residential,5.0,3.5,3509.0,8479.0,1992.0,77345,30.0654198,-95.168418,460000
870,Single Family Residential,3.0,3.5,1821.0,2779.0,2023.0,77091,29.8494955,-95.454361,389900
872,Single Family Residential,3.0,3.5,1821.0,2895.0,2023.0,77091,29.8496979,-95.4545705,389900
876,Single Family Residential,4.0,2.0,2067.0,32500.0,1945.0,77061,29.6560572,-95.2964272,370000
880,Single Family Residential,3.0,3.0,1730.0,5750.0,1924.0,77009,29.8112958,-95.3902128,725000
882,Single Family Residential,3.0,3.5,1821.0,2781.0,2023.0,77091,29.8497106,-95.4545707,389900
883,Single Family Residential,3.0,3.5,1821.0,2896.0,2023.0,77091,29.8497043,-95.4545706,389900
884,Single Family Residential,3.0,3.5,1821.0,2895.0,2023.0,77091,29.84873,-95.4545534,389900
885,Single Family Residential,3.0,2.0,1580.0,7290.0,1970.0,77089,29.617313,-95.2236293,199000
886,Single Family Residential,3.0,3.0,2306.0,10140.0,1955.0,77035,29.6648755,-95.4706817,399990
888,Single Family Residential,3.0,3.5,1821.0,2895.0,2023.0,77091,29.8497138,-95.4545708,399900
890,Single Family Residential,3.0,2.0,1878.0,5798.0,1993.0,77545,29.5239692,-95.478457,245000
891,Single Family Residential,4.0,3.0,3078.0,,1976.0,77089,29.584361,-95.2188167,415000
894,Single Family Residential,4.0,4.5,4473.0,7140.0,2022.0,77018,29.8247952,-95.4382393,1499000
895,Single Family Residential,4.0,2.5,2227.0,5441.0,1996.0,77055,29.7927989,-95.469692,489000
896,Single Family Residential,3.0,2.0,2264.0,6360.0,1974.0,77077,29.7443792,-95.592685,360000
897,Single Family Residential,4.0,2.0,1961.0,7150.0,1965.0,77089,29.5986545,-95.2123344,260000
898,Single Family Residential,3.0,2.5,2400.0,4125.0,2022.0,77051,29.6635525,-95.3585398,423500
900,Single Family Residential,3.0,3.5,2791.0,1623.0,2021.0,77019,29.755376,-95.389966,835000
902,Single Family Residential,3.0,3.5,3038.0,6713.0,2016.0,77084,29.8370342,-95.6927039,370000
903,Single Family Residential,4.0,2.0,2334.0,9000.0,1962.0,77061,29.6642834,-95.2689098,325000
908,Single Family Residential,4.0,2.0,2586.0,8250.0,1990.0,77095,29.8905043,-95.6212562,350000
913,Single Family Residential,3.0,2.5,1627.0,3250.0,2022.0,77016,29.8472272,-95.3226206,264000
915,Single Family Residential,3.0,2.5,1872.0,4320.0,2012.0,77067,29.9615893,-95.4391071,239900
918,Single Family Residential,4.0,2.0,1821.0,6776.0,1979.0,77062,29.5708199,-95.1372413,299900
919,Single Family Residential,3.0,2.5,2282.0,4904.0,2005.0,77545,29.5446444,-95.48751,275000
920,Single Family Residential,3.0,2.5,1620.0,5750.0,2022.0,77044,29.851303,-95.195431,300000
921,Single Family Residential,3.0,2.0,1305.0,5000.0,1945.0,77021,29.6884194,-95.3761046,259900
922,Single Family Residential,3.0,2.5,1978.0,3000.0,2022.0,77018,29.8211193,-95.3975136,519000
923,Single Family Residential,3.0,1.0,1524.0,7150.0,1959.0,77087,29.6961588,-95.3092859,185000
924,Single Family Residential,3.0,2.0,1845.0,5500.0,2006.0,77038,29.9039998,-95.4626892,260000
927,Single Family Residential,3.0,2.0,1335.0,4528.0,2005.0,77449,29.8514496,-95.7167994,239000
928,Single Family Residential,3.0,1.5,1176.0,7722.0,1977.0,77040,29.8888937,-95.4961751,249900
931,Single Family Residential,4.0,2.5,1897.0,8069.0,1997.0,77489,29.5860402,-95.5206702,239000
932,Single Family Residential,3.0,2.0,1839.0,4500.0,1978.0,77072,29.7123208,-95.5664455,170000
934,Single Family Residential,4.0,2.0,1620.0,5307.0,2013.0,77014,29.9680729,-95.4642044,205000
937,Single Family Residential,4.0,3.5,4681.0,6250.0,2016.0,77098,29.734814,-95.4113309,1450000
939,Single Family Residential,4.0,2.0,2115.0,4892.0,1937.0,77004,29.7183069,-95.3723021,395000
944,Single Family Residential,5.0,3.5,2805.0,7800.0,1978.0,77043,29.8162283,-95.5614408,499900
945,Single Family Residential,5.0,2.5,3329.0,10400.0,1969.0,77090,30.0221939,-95.4504311,295000
946,Single Family Residential,3.0,2.0,1372.0,7150.0,1961.0,77016,29.8816494,-95.2937227,45000
952,Single Family Residential,3.0,2.0,1885.0,5500.0,2000.0,77053,29.5881226,-95.4778426,205000
953,Single Family Residential,3.0,2.0,1889.0,,2023.0,77068,30.0006627,-95.4994572,352687
955,Single Family Residential,4.0,2.5,2197.0,9000.0,1963.0,77096,29.6714435,-95.4800954,395000
956,Single Family Residential,4.0,2.5,2360.0,7475.0,1989.0,77095,29.8896342,-95.6680018,220000
957,Single Family Residential,3.0,2.5,3024.0,4356.0,2013.0,77007,29.7816363,-95.4007962,1100000
958,Single Family Residential,2.0,1.0,1252.0,6136.0,1926.0,77009,29.7941566,-95.3826062,550000
959,Single Family Residential,4.0,2.5,2057.0,6900.0,1985.0,77095,29.9015634,-95.6523884,275000
960,Single Family Residential,4.0,3.5,3455.0,10332.0,1989.0,77062,29.5892985,-95.1311747,639000
961,Single Family Residential,3.0,2.0,1672.0,15275.0,1978.0,77084,29.8664378,-95.6384221,249900
964,Single Family Residential,4.0,5.5,8593.0,22500.0,1969.0,77019,29.7494757,-95.4292413,6950000
967,Single Family Residential,4.0,3.5,3456.0,5000.0,1998.0,77005,29.7243642,-95.4439374,1190000
971,Single Family Residential,4.0,3.5,3625.0,9445.0,2000.0,77450,29.7283676,-95.7649169,580000
972,Single Family Residential,4.0,3.0,2319.0,15756.0,2023.0,77407,29.684445,-95.694269,560309
973,Single Family Residential,3.0,2.0,1495.0,11220.0,1954.0,77080,29.8007611,-95.5341491,358000
976,Single Family Residential,5.0,5.0,4607.0,12832.0,1905.0,77007,29.7868376,-95.3911923,2995900
977,Single Family Residential,3.0,1.5,1785.0,7514.0,1955.0,77092,29.8258068,-95.4651053,388000
986,Single Family Residential,4.0,2.5,2576.0,10011.0,1998.0,77064,29.8976668,-95.5541194,365000
988,Single Family Residential,3.0,2.5,2486.0,6050.0,1961.0,77051,29.639585,-95.3794984,184999
989,Single Family Residential,4.0,2.0,2364.0,9108.0,1982.0,77598,29.5465333,-95.1389922,299000
991,Single Family Residential,3.0,3.5,3008.0,2365.0,2015.0,77004,29.7272987,-95.3765428,639900
992,Single Family Residential,4.0,2.5,2006.0,8720.0,1969.0,77077,29.7460633,-95.6031534,299000
994,Single Family Residential,5.0,3.0,2636.0,5699.0,2002.0,77095,29.9155883,-95.6540728,340000
997,Single Family Residential,4.0,2.5,2200.0,7105.0,2009.0,77047,29.6214533,-95.4002747,305000
998,Single Family Residential,3.0,2.0,1505.0,6250.0,1948.0,77020,29.7834682,-95.3117632,250000
1001,Single Family Residential,3.0,3.5,2380.0,1590.0,2019.0,77007,29.7717652,-95.4075973,550000
